"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","task","test_trial"
"","","","","","html-keyboard-response","290","408687","0.0-5.0-2.74-0.74","1363","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","291","409189","0.0-5.0-0.75","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","292","410666","0.0-5.0-1.75","1476","[""videos/fast_low_c5_tan_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","293","411168","0.0-5.0-0.76","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","294","413216","0.0-5.0-1.76","2047","[""videos/med_high_c6_purple_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","295","414218","0.0-5.0-0.77","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","296","415275","0.0-5.0-1.77","1057","[""videos/med_low_c16_tan_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","297","416278","0.0-5.0-0.78","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","298","417914","0.0-5.0-1.78","1635","[""videos/med_med_c11_tan_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","299","418415","0.0-5.0-0.79","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","300","419896","0.0-5.0-1.79","1479","[""videos/med_med_c9_teal_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","301","420649","0.0-5.0-0.80","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","302","422139","0.0-5.0-1.80","1489","[""videos/slow_med_c7_pink.mov""]","j","response","false"
"","","","","","html-keyboard-response","303","423141","0.0-5.0-0.81","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","304","425150","0.0-5.0-1.81","2008","[""videos/fast_high_c17_teal.mov""]","f","response","false"
"","","","","","html-keyboard-response","305","426153","0.0-5.0-0.82","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","306","427542","0.0-5.0-1.82","1388","[""videos/med_low_c8_pink_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","307","428043","0.0-5.0-0.83","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
