"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","task","test_trial"
"","","","","","video-keyboard-response","61","330619","0.0-3.0-1.28","1269","[""videos/med_low_c2_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","62","331121","0.0-3.0-0.29","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","63","332479","0.0-3.0-1.29","1357","[""videos/med_med_c6_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","64","333231","0.0-3.0-0.30","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","65","334448","0.0-3.0-1.30","1217","[""videos/fast_med_c11_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","66","334950","0.0-3.0-0.31","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","67","336633","0.0-3.0-1.31","1681","[""videos/slow_med_c7_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","68","337385","0.0-3.0-0.32","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","69","339173","0.0-3.0-1.32","1787","[""videos/fast_low_c15_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","70","339675","0.0-3.0-0.33","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","71","341077","0.0-3.0-1.33","1401","[""videos/med_high_c5_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","72","342079","0.0-3.0-0.34","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","73","348027","0.0-3.0-1.34","5947","[""videos/med_low_c9_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","74","348780","0.0-3.0-0.35","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","75","350071","0.0-3.0-1.35","1290","[""videos/slow_high_c3_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","76","351073","0.0-3.0-0.36","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","77","352333","0.0-3.0-1.36","1258","[""videos/fast_low_c5_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","78","352835","0.0-3.0-0.37","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","79","354053","0.0-3.0-1.37","1217","[""videos/slow_med_c2_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","80","354555","0.0-3.0-0.38","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","81","355809","0.0-3.0-1.38","1253","[""videos/slow_high_c1_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","82","356560","0.0-3.0-0.39","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","83","359991","0.0-3.0-1.39","3429","[""videos/med_low_c10_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","84","361547","0.0-3.0-2.39-0.39","1556","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","85","362300","0.0-3.0-0.40","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","86","369235","0.0-3.0-1.40","6934","[""videos/slow_low_c12_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","87","370237","0.0-3.0-0.41","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","88","371459","0.0-3.0-1.41","1220","[""videos/slow_low_c1_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","89","371961","0.0-3.0-0.42","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","90","373146","0.0-3.0-1.42","1184","[""videos/med_med_c11_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","91","374148","0.0-3.0-0.43","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","92","375246","0.0-3.0-1.43","1097","[""videos/med_low_c5_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","93","375998","0.0-3.0-0.44","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","94","377209","0.0-3.0-1.44","1210","[""videos/slow_low_c7_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","95","378212","0.0-3.0-0.45","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","96","379242","0.0-3.0-1.45","1029","[""videos/fast_med_c14_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","97","380244","0.0-3.0-0.46","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","98","381818","0.0-3.0-1.46","1573","[""videos/med_med_c4_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","99","382320","0.0-3.0-0.47","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","100","383864","0.0-3.0-1.47","1542","[""videos/slow_low_c2_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","101","384365","0.0-3.0-0.48","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","102","386549","0.0-3.0-1.48","2183","[""videos/med_med_c14_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","103","387302","0.0-3.0-0.49","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","104","388804","0.0-3.0-1.49","1500","[""videos/med_high_c13_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","105","389555","0.0-3.0-0.50","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","106","391345","0.0-3.0-1.50","1789","[""videos/slow_med_c5_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","107","392347","0.0-3.0-0.51","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","108","394072","0.0-3.0-1.51","1724","[""videos/fast_med_c15_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","109","395075","0.0-3.0-0.52","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","110","396748","0.0-3.0-1.52","1672","[""videos/fast_high_c8_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","111","397500","0.0-3.0-0.53","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","112","399138","0.0-3.0-1.53","1637","[""videos/fast_low_c14_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","113","400140","0.0-3.0-0.54","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","114","401694","0.0-3.0-1.54","1553","[""videos/med_high_c3_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","115","402196","0.0-3.0-0.55","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","116","403658","0.0-3.0-1.55","1460","[""videos/fast_high_c4_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","117","404158","0.0-3.0-0.56","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","118","406231","0.0-3.0-1.56","2071","[""videos/med_med_c7_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","119","407233","0.0-3.0-0.57","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","120","413345","0.0-3.0-1.57","6110","[""videos/fast_high_c17_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","121","414097","0.0-3.0-0.58","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","122","415565","0.0-3.0-1.58","1467","[""videos/fast_med_c17_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","123","416316","0.0-3.0-0.59","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","124","418107","0.0-3.0-1.59","1790","[""videos/med_med_c8_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","125","419311","0.0-3.0-2.59-0.59","1203","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","126","420063","0.0-3.0-0.60","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","127","421753","0.0-3.0-1.60","1689","[""videos/slow_high_c4_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","128","422755","0.0-3.0-0.61","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","129","424374","0.0-3.0-1.61","1618","[""videos/fast_high_c15_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","130","425126","0.0-3.0-0.62","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","131","426678","0.0-3.0-1.62","1550","[""videos/slow_high_c6_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","132","427430","0.0-3.0-0.63","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","133","428925","0.0-3.0-1.63","1495","[""videos/slow_low_c4_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","134","429427","0.0-3.0-0.64","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","135","430669","0.0-3.0-1.64","1240","[""videos/slow_high_c13_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","136","431687","0.0-4.0","1018","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","137","432440","0.0-5.0-0.0","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","138","434263","0.0-5.0-1.0","1822","[""videos/med_med_c1_pink_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","139","435265","0.0-5.0-0.1","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","140","436863","0.0-5.0-1.1","1596","[""videos/slow_high_c1_tan.mov""]","f","response","false"
"","","","","","html-keyboard-response","141","437365","0.0-5.0-0.2","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","142","438782","0.0-5.0-1.2","1416","[""videos/fast_low_c5_purple_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","143","439784","0.0-5.0-0.3","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","144","441014","0.0-5.0-1.3","1229","[""videos/slow_low_c2_teal_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","145","441766","0.0-5.0-0.4","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","146","442969","0.0-5.0-1.4","1202","[""videos/slow_high_c1_pink.mov""]","f","response","false"
"","","","","","html-keyboard-response","147","443472","0.0-5.0-0.5","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","148","444759","0.0-5.0-1.5","1286","[""videos/slow_high_c2_tan.mov""]","f","response","false"
"","","","","","html-keyboard-response","149","445761","0.0-5.0-0.6","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","150","447067","0.0-5.0-1.6","1304","[""videos/fast_low_c14_tan_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","151","447568","0.0-5.0-0.7","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","152","449288","0.0-5.0-1.7","1718","[""videos/fast_low_c15_tan_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","153","450040","0.0-5.0-0.8","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","154","451218","0.0-5.0-1.8","1176","[""videos/slow_high_c4_pink.mov""]","f","response","false"
"","","","","","html-keyboard-response","155","452220","0.0-5.0-0.9","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","156","453344","0.0-5.0-1.9","1123","[""videos/med_med_c4_pink_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","157","454096","0.0-5.0-0.10","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","158","455341","0.0-5.0-1.10","1244","[""videos/med_high_c8_pink_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","159","455843","0.0-5.0-0.11","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","160","456852","0.0-5.0-1.11","1008","[""videos/slow_med_c4_teal_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","161","457854","0.0-5.0-0.12","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","162","458942","0.0-5.0-1.12","1087","[""videos/fast_med_c14_pink.mov""]","f","response","false"
"","","","","","html-keyboard-response","163","459944","0.0-5.0-0.13","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","164","463429","0.0-5.0-1.13","3483","[""videos/med_med_c8_purple.mov""]","f","response","false"
"","","","","","html-keyboard-response","165","463930","0.0-5.0-0.14","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","166","465260","0.0-5.0-1.14","1328","[""videos/fast_high_c4_purple_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","167","466457","0.0-5.0-2.14-0.14","1197","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","168","466959","0.0-5.0-0.15","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","169","469044","0.0-5.0-1.15","2083","[""videos/slow_low_c12_pink.mov""]","j","response","false"
"","","","","","html-keyboard-response","170","469796","0.0-5.0-0.16","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","171","470967","0.0-5.0-1.16","1170","[""videos/fast_high_c8_teal.mov""]","f","response","false"
"","","","","","html-keyboard-response","172","471970","0.0-5.0-0.17","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","173","473041","0.0-5.0-1.17","1069","[""videos/fast_high_c10_pink_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","174","474042","0.0-5.0-0.18","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","175","475074","0.0-5.0-1.18","1030","[""videos/med_med_c6_tan_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","176","475575","0.0-5.0-0.19","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","177","478825","0.0-5.0-1.19","3248","[""videos/med_high_c13_pink.mov""]","f","response","false"
"","","","","","html-keyboard-response","178","479577","0.0-5.0-0.20","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","179","480658","0.0-5.0-1.20","1079","[""videos/fast_high_c15_pink.mov""]","f","response","false"
"","","","","","html-keyboard-response","180","481410","0.0-5.0-0.21","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","181","482994","0.0-5.0-1.21","1583","[""videos/slow_low_c5_purple.mov""]","j","response","false"
"","","","","","html-keyboard-response","182","483996","0.0-5.0-0.22","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","183","485505","0.0-5.0-1.22","1508","[""videos/fast_med_c16_teal.mov""]","f","response","false"
"","","","","","html-keyboard-response","184","486007","0.0-5.0-0.23","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","185","487666","0.0-5.0-1.23","1658","[""videos/slow_med_c5_pink_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","186","488418","0.0-5.0-0.24","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","187","489726","0.0-5.0-1.24","1307","[""videos/med_med_c14_purple.mov""]","j","response","false"
"","","","","","html-keyboard-response","188","490227","0.0-5.0-0.25","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","189","491857","0.0-5.0-1.25","1629","[""videos/slow_high_c1_teal_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","190","492358","0.0-5.0-0.26","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","191","493774","0.0-5.0-1.26","1414","[""videos/med_high_c6_teal_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","192","494276","0.0-5.0-0.27","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","193","495765","0.0-5.0-1.27","1488","[""videos/slow_low_c4_pink.mov""]","f","response","false"
"","","","","","html-keyboard-response","194","496766","0.0-5.0-0.28","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","195","498130","0.0-5.0-1.28","1362","[""videos/fast_high_c4_pink.mov""]","f","response","false"
"","","","","","html-keyboard-response","196","499132","0.0-5.0-0.29","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","197","500784","0.0-5.0-1.29","1651","[""videos/fast_low_c17_tan.mov""]","j","response","false"
"","","","","","html-keyboard-response","198","501286","0.0-5.0-0.30","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","199","503563","0.0-5.0-1.30","2275","[""videos/fast_high_c12_purple_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","200","504315","0.0-5.0-0.31","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","201","505430","0.0-5.0-1.31","1113","[""videos/slow_high_c13_tan_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","202","506431","0.0-5.0-0.32","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","203","507851","0.0-5.0-1.32","1418","[""videos/med_med_c7_purple.mov""]","f","response","false"
"","","","","","html-keyboard-response","204","508854","0.0-5.0-0.33","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","205","510685","0.0-5.0-1.33","1829","[""videos/slow_low_c1_pink_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","206","511436","0.0-5.0-0.34","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","207","513044","0.0-5.0-1.34","1606","[""videos/fast_high_c13_teal.mov""]","f","response","false"
"","","","","","html-keyboard-response","208","515295","0.0-5.0-2.34-0.34","2250","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","209","516047","0.0-5.0-0.35","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","210","517735","0.0-5.0-1.35","1686","[""videos/med_low_c16_tan.mov""]","j","response","false"
"","","","","","html-keyboard-response","211","518237","0.0-5.0-0.36","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","212","520458","0.0-5.0-1.36","2220","[""videos/fast_low_c16_teal.mov""]","j","response","false"
"","","","","","html-keyboard-response","213","521210","0.0-5.0-0.37","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","214","522752","0.0-5.0-1.37","1540","[""videos/fast_med_c15_purple.mov""]","f","response","false"
"","","","","","html-keyboard-response","215","523504","0.0-5.0-0.38","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","216","524788","0.0-5.0-1.38","1283","[""videos/slow_med_c10_purple.mov""]","j","response","false"
"","","","","","html-keyboard-response","217","525289","0.0-5.0-0.39","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","218","527473","0.0-5.0-1.39","2182","[""videos/slow_low_c4_tan_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","219","528226","0.0-5.0-0.40","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","220","529734","0.0-5.0-1.40","1507","[""videos/med_med_c8_pink_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","221","530737","0.0-5.0-0.41","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","222","532288","0.0-5.0-1.41","1550","[""videos/slow_med_c2_teal_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","223","533290","0.0-5.0-0.42","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","224","534991","0.0-5.0-1.42","1700","[""videos/med_low_c7_tan_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","225","535492","0.0-5.0-0.43","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","226","536851","0.0-5.0-1.43","1357","[""videos/med_high_c6_tan.mov""]","f","response","false"
"","","","","","html-keyboard-response","227","537853","0.0-5.0-0.44","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","228","539368","0.0-5.0-1.44","1514","[""videos/med_high_c7_purple_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","229","539869","0.0-5.0-0.45","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","230","542753","0.0-5.0-1.45","2883","[""videos/med_low_c16_teal_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","231","543756","0.0-5.0-0.46","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","232","547345","0.0-5.0-1.46","3587","[""videos/med_low_c9_tan.mov""]","f","response","false"
"","","","","","html-keyboard-response","233","548097","0.0-5.0-0.47","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","234","549447","0.0-5.0-1.47","1348","[""videos/slow_low_c3_teal.mov""]","f","response","false"
"","","","","","html-keyboard-response","235","550449","0.0-5.0-0.48","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","236","551615","0.0-5.0-1.48","1164","[""videos/slow_med_c3_tan.mov""]","f","response","false"
"","","","","","html-keyboard-response","237","552117","0.0-5.0-0.49","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","238","553473","0.0-5.0-1.49","1355","[""videos/med_high_c3_tan_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","239","554476","0.0-5.0-0.50","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","240","556156","0.0-5.0-1.50","1679","[""videos/fast_high_c17_purple.mov""]","j","response","false"
"","","","","","html-keyboard-response","241","556658","0.0-5.0-0.51","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","242","559600","0.0-5.0-1.51","2941","[""videos/med_high_c10_tan.mov""]","f","response","false"
"","","","","","html-keyboard-response","243","560352","0.0-5.0-0.52","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","244","561944","0.0-5.0-1.52","1590","[""videos/fast_low_c17_pink_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","245","562446","0.0-5.0-0.53","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","246","563900","0.0-5.0-1.53","1453","[""videos/slow_med_c2_pink.mov""]","f","response","false"
"","","","","","html-keyboard-response","247","564652","0.0-5.0-0.54","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","248","565936","0.0-5.0-1.54","1283","[""videos/fast_med_c14_teal_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","249","567272","0.0-5.0-2.54-0.54","1335","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","250","568274","0.0-5.0-0.55","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","251","569721","0.0-5.0-1.55","1446","[""videos/med_low_c7_purple.mov""]","f","response","false"
"","","","","","html-keyboard-response","252","570222","0.0-5.0-0.56","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","253","572041","0.0-5.0-1.56","1817","[""videos/med_low_c10_teal.mov""]","j","response","false"
"","","","","","html-keyboard-response","254","573043","0.0-5.0-0.57","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","255","574261","0.0-5.0-1.57","1217","[""videos/med_med_c14_pink_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","256","575013","0.0-5.0-0.58","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","257","577081","0.0-5.0-1.58","2067","[""videos/slow_med_c4_pink.mov""]","f","response","false"
"","","","","","html-keyboard-response","258","578083","0.0-5.0-0.59","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","259","579794","0.0-5.0-1.59","1709","[""videos/slow_high_c3_purple_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","260","580546","0.0-5.0-0.60","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","261","582479","0.0-5.0-1.60","1931","[""videos/slow_high_c6_tan.mov""]","j","response","false"
"","","","","","html-keyboard-response","262","582980","0.0-5.0-0.61","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","263","585028","0.0-5.0-1.61","2046","[""videos/fast_med_c17_teal_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","264","586029","0.0-5.0-0.62","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","265","604617","0.0-5.0-1.62","18587","[""videos/med_high_c10_purple_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","266","605119","0.0-5.0-0.63","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","267","606912","0.0-5.0-1.63","1792","[""videos/fast_med_c13_purple_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","268","607914","0.0-5.0-0.64","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","269","609090","0.0-5.0-1.64","1174","[""videos/med_med_c4_tan.mov""]","f","response","false"
"","","","","","html-keyboard-response","270","609841","0.0-5.0-0.65","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","271","611358","0.0-5.0-1.65","1515","[""videos/med_med_c9_tan.mov""]","j","response","false"
"","","","","","html-keyboard-response","272","612360","0.0-5.0-0.66","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","273","615451","0.0-5.0-1.66","3090","[""videos/slow_low_c7_pink.mov""]","j","response","false"
"","","","","","html-keyboard-response","274","615953","0.0-5.0-0.67","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","275","617471","0.0-5.0-1.67","1517","[""videos/slow_low_c2_purple_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","276","617973","0.0-5.0-0.68","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","277","619312","0.0-5.0-1.68","1337","[""videos/fast_med_c15_pink.mov""]","f","response","false"
"","","","","","html-keyboard-response","278","619813","0.0-5.0-0.69","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","279","620942","0.0-5.0-1.69","1128","[""videos/fast_med_c11_tan_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","280","621695","0.0-5.0-0.70","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
