"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","task","test_trial"
"","","","","","html-keyboard-response","76","697057","0.0-3.0-0.36","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","77","698347","0.0-3.0-1.36","1289","[""videos/med_high_c6_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","78","699099","0.0-3.0-0.37","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","79","700159","0.0-3.0-1.37","1058","[""videos/slow_low_c5_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","80","700911","0.0-3.0-0.38","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","81","702096","0.0-3.0-1.38","1183","[""videos/fast_high_c4_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","82","703098","0.0-3.0-0.39","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","83","704273","0.0-3.0-1.39","1175","[""videos/fast_med_c15_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","84","708293","0.0-3.0-2.39-0.39","4019","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","85","709045","0.0-3.0-0.40","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","86","710984","0.0-3.0-1.40","1938","[""videos/med_high_c5_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","87","711485","0.0-3.0-0.41","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","88","712840","0.0-3.0-1.41","1354","[""videos/fast_med_c17_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","89","713592","0.0-3.0-0.42","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","90","715387","0.0-3.0-1.42","1794","[""videos/slow_low_c12_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","91","715889","0.0-3.0-0.43","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","92","716894","0.0-3.0-1.43","1004","[""videos/fast_med_c14_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","93","717895","0.0-3.0-0.44","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","94","719386","0.0-3.0-1.44","1489","[""videos/slow_med_c2_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","95","720386","0.0-3.0-0.45","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","96","722018","0.0-3.0-1.45","1630","[""videos/med_med_c4_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","97","722519","0.0-3.0-0.46","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","98","723680","0.0-3.0-1.46","1160","[""videos/slow_low_c4_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","99","724432","0.0-3.0-0.47","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","100","725839","0.0-3.0-1.47","1405","[""videos/slow_low_c1_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","101","726592","0.0-3.0-0.48","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","102","728280","0.0-3.0-1.48","1686","[""videos/med_med_c1_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","103","728781","0.0-3.0-0.49","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","104","730473","0.0-3.0-1.49","1691","[""videos/med_low_c8_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","105","731226","0.0-3.0-0.50","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","106","733015","0.0-3.0-1.50","1788","[""videos/slow_med_c4_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","107","733768","0.0-3.0-0.51","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","108","735077","0.0-3.0-1.51","1308","[""videos/fast_high_c11_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","109","735578","0.0-3.0-0.52","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
